File_Name,Variant,Raw_OCR,Final_Plate,Conf_0to1,Score,Casts,StructScore,AnchorBonus
426.png,RAW,"""RJ45CT1885",RJ45CT1885,0.94659,1.120624,0,1.0,0.15
427.png,RAW,"""RJ45CT3790",RJ45CT3790,0.956838,1.126261,0,1.0,0.15
428.png,RAW,"""RJ07CD5141",RJ07CD5141,0.979649,1.138807,0,1.0,0.15
429.png,RAW,RJ45CE2714,RJ45CE2714,0.998072,1.14894,0,1.0,0.15
430.png,RAW,RJ06CC2305,RJ06CC2305,0.960841,1.128463,0,1.0,0.15
434.png,RAW,RJ14 CA 9656,RJ14CA9656,0.927607,1.110184,0,1.0,0.15
435.png,RAW,RJ14VC5878,RJ14VC5878,0.948539,1.121696,0,1.0,0.15
436.png,RAW,RJ14 CN 2137,RJ14CN2137,0.992732,1.146002,0,1.0,0.15
437.png,RAW,RJ45CU8299,RJ45CU8299,0.998274,1.149051,0,1.0,0.15
438.png,RAW,RJ14CT8400,RJ14CT8400,0.971556,1.134356,0,1.0,0.15
440.png,RAW,RJ14HC6764,RJ14HC6764,0.952549,1.123902,0,1.0,0.15
441.png,RAW,RJ14NC3343,RJ14NC3343,0.985351,1.141943,0,1.0,0.15
442.png,RAW,RJ45C08518,RJ45CQ8518,0.914615,1.063038,2,1.0,0.15
443.png,RAW,RJ14UJ0242,RJ14UJ0242,0.979239,1.138581,0,1.0,0.15
444.png,RAW,RJ45CD2364,RJ45CD2364,0.985018,1.14176,0,1.0,0.15
445.png,RAW,RJ45CD2266,RJ45CD2266,0.988926,1.143909,0,1.0,0.15
448.png,RAW,RJ140C5546,RJ14QC5546,0.980972,1.099534,2,1.0,0.15
449.png,RAW,"""RJ14CF7683",RJ14CF7683,0.983455,1.1409,0,1.0,0.15
450.png,RAW,RJ45CS4085,RJ45CS4085,0.991399,1.14527,0,1.0,0.15
451.png,RAW,RJ14NC5923,RJ14NC5923,0.972719,1.134995,0,1.0,0.15
452.png,RAW,RJ45CJ7465,RJ45CJ7465,0.996381,1.14801,0,1.0,0.15
453.png,RAW,RJ45CJ7465,RJ45CJ7465,0.994531,1.146992,0,1.0,0.15
454.png,RAW,RJ45CT9803,RJ45CT9803,0.979042,1.138473,0,1.0,0.15
455.png,RAW,RJ45CT1436,RJ45CT1436,0.997619,1.148691,0,1.0,0.15
456.png,RAW,RJ14ZC6072,RJ14ZC6072,0.978494,1.138172,0,1.0,0.15
457.png,RAW,RJ45CD2368,RJ45CD2368,0.975084,1.136296,0,1.0,0.15
458.png,RAW,RJ23CF0191,RJ23CF0191,0.992161,1.145689,0,1.0,0.15
459.png,RAW,RJ14CG3680,RJ14CG3680,0.978459,1.138152,0,1.0,0.15
460.png,RAW,RJ23CF0191,RJ23CF0191,0.992161,1.145689,0,1.0,0.15
461.png,RAW,J14CW1676,RJJ14CW167,0.941019,0.832561,0,0.7,0.0
462.png,RAW,RJ45CG9447,RJ45CG9447,0.988455,1.14365,0,1.0,0.15
463.png,RAW,RJ14CT1008,RJ14CT1008,0.990071,1.144539,0,1.0,0.15
464.png,RAW,RJ14CG4816,RJ14CG4816,0.993565,1.146461,0,1.0,0.15
466.png,RAW,RJ14CX1444,RJ14CX1444,0.85982,1.072901,0,1.0,0.15
468.png,RAW,RJ14CY9956,RJ14CY9956,0.966993,1.131846,0,1.0,0.15
469.png,RAW,RJ14 UB 3506,RJ14UB3506,0.951451,1.123298,0,1.0,0.15
470.png,RAW,RJ14 CN 9542,RJ14CN9542,0.985062,1.141784,0,1.0,0.15
471.png,RAW,RJ45CA3018,RJ45CA3018,0.997201,1.14846,0,1.0,0.15
472.png,RAW,RJ45CA3018,RJ45CA3018,0.997036,1.14837,0,1.0,0.15
473.png,RAW,RJ45CD2088,RJ45CD2088,0.973254,1.13529,0,1.0,0.15
475.png,RAW,RJ45CF1106,RJ45CF1106,0.998649,1.149257,0,1.0,0.15
476.png,RAW,RJ14XC6954,RJ14XC6954,0.972724,1.134998,0,1.0,0.15
477.png,RAW,RJ45CF1106,RJ45CF1106,0.998649,1.149257,0,1.0,0.15
478.png,RAW,RJ14XC6954,RJ14XC6954,0.972724,1.134998,0,1.0,0.15
479.png,RAW,RJ14CG7712,RJ14CG7712,0.996219,1.147921,0,1.0,0.15
480.png,RAW,"""RJ14UE7081",RJ14UE7081,0.938857,1.116371,0,1.0,0.15
482.png,RAW,"""RJ45CN2371",RJ45CN2371,0.950455,1.12275,0,1.0,0.15
484.png,RAW,RJ02C89902,RJ02CB9902,0.938473,1.09616,1,1.0,0.15
485.png,RAW,RJ14CX6658,RJ14CX6658,0.986014,1.142308,0,1.0,0.15
486.png,RAW,RJ27 CH0374,RJ27CH0374,0.922048,1.107127,0,1.0,0.15
487.png,RAW,RJ14UD1659,RJ14UD1659,0.967209,1.131965,0,1.0,0.15
488.png,RAW,RJ14UD1659,RJ14UD1659,0.967209,1.131965,0,1.0,0.15
489.png,RAW,RJ14UJ2908,RJ14UJ2908,0.997291,1.14851,0,1.0,0.15
490.png,RAW,RJ45CH7489,RJ45CH7489,0.99018,1.144599,0,1.0,0.15
491.png,RAW,RJ 14 3C 4708,RJ143C4708,0.968027,1.087415,0,0.9,0.15
493.png,RAW,RJ45CF6659,RJ45CF6659,0.951608,1.123384,0,1.0,0.15
495.png,RAW,RJ45CK8999,RJ45CK8999,0.98639,1.142515,0,1.0,0.15
499.png,RAW,RJ14AC8821,RJ14AC8821,0.912299,1.101764,0,1.0,0.15
500.png,RAW,RJ45CL8141,RJ45CL8141,0.99771,1.14874,0,1.0,0.15
501.png,RAW,RJ45CP5152,RJ45CP5152,0.991345,1.14524,0,1.0,0.15
504.png,RAW,RJ45CJ6596,RJ45CJ6596,0.990496,1.144773,0,1.0,0.15
505.png,RAW,RJ45CJ4318,RJ45CJ4318,0.998071,1.148939,0,1.0,0.15
506.png,RAW,RJ14CZ8472,RJ14CZ8472,0.995466,1.147506,0,1.0,0.15
507.png,RAW,RJ45CE4794,RJ45CE4794,0.997481,1.148615,0,1.0,0.15
510.png,RAW,RJ45CN8319,RJ45CN8319,0.997082,1.148395,0,1.0,0.15
511.png,RAW,RJ14CX3214,RJ14CX3214,0.975501,1.136526,0,1.0,0.15
513.png,RAW,RJ01C89722,RJ01CB9722,0.933071,1.093189,1,1.0,0.15
514.png,RAW,RJ14CM0432,RJ14CM0432,0.970402,1.133721,0,1.0,0.15
515.png,RAW,RJ19CE6441,RJ19CE6441,0.976694,1.137182,0,1.0,0.15
516.png,RAW,RJ14YC6644,RJ14YC6644,0.947978,1.121388,0,1.0,0.15
517.png,RAW,RJ45CS7817,RJ45CS7817,0.986634,1.142649,0,1.0,0.15
519.png,RAW,"""RJ45CL7767",RJ45CL7767,0.964611,1.130536,0,1.0,0.15
520.png,RAW,RJ14CP8198,RJ14CP8198,0.998212,1.149017,0,1.0,0.15
521.png,RAW,"""RJ14LC2878",RJ14LC2878,0.950891,1.12299,0,1.0,0.15
522.png,RAW,RJ41CA2238,RJ41CA2238,0.969124,1.133018,0,1.0,0.15
523.png,RAW,RJ45CH8643,RJ45CH8643,0.99617,1.147893,0,1.0,0.15
524.png,RAW,RJ14CZ1668,RJ14CZ1668,0.992627,1.145945,0,1.0,0.15
525.png,RAW,RJ14VC4128,RJ14VC4128,0.991535,1.145344,0,1.0,0.15
527.png,RAW,"""RJ14LC2314",RJ14LC2314,0.937772,1.115774,0,1.0,0.15
528.png,RAW,RJ45CU4981,RJ45CU4981,0.996865,1.148276,0,1.0,0.15
529.png,RAW,RJ14VC1266,RJ14VC1266,0.985832,1.142207,0,1.0,0.15
530.png,RAW,RJ14CY2654,RJ14CY2654,0.984177,1.141297,0,1.0,0.15
531.png,RAW,RJ14CT4301,RJ14CT4301,0.985013,1.141757,0,1.0,0.15
532.png,RAW,RJ14HC9782,RJ14HC9782,0.947163,1.12094,0,1.0,0.15
534.png,RAW,RJ14HC9782,RJ14HC9782,0.95546,1.125503,0,1.0,0.15
535.png,RAW,RJ14LC3054,RJ14LC3054,0.990377,1.144707,0,1.0,0.15
536.png,RAW,RJ14AC7430,RJ14AC7430,0.992035,1.145619,0,1.0,0.15
537.png,RAW,sRJ14YC7453,RJ14YC7453,0.957821,1.126802,0,1.0,0.15
538.png,RAW,RJ14C03299,RJ14CQ3299,0.976886,1.097287,2,1.0,0.15
539.png,RAW,cRJ45CD4723,RJ45CD4723,0.928543,1.110699,0,1.0,0.15
540.png,RAW,ERJ14CR4952,RJ14CR4952,0.946587,1.120623,0,1.0,0.15
541.png,RAW,RJ03CA8807,RJ03CA8807,0.978695,1.138282,0,1.0,0.15
542.png,RAW,-RJ14NC0195,RJ14NC0195,0.927827,1.110305,0,1.0,0.15
544.png,RAW,"""RJ14CT9149",RJ14CT9149,0.974511,1.135981,0,1.0,0.15
546.png,RAW,RJ14 CM 2566,RJ14CM2566,0.988553,1.143704,0,1.0,0.15
548.png,RAW,RJ14 CM 2566,RJ14CM2566,0.988553,1.143704,0,1.0,0.15
549.png,RAW,RJ45CT4817,RJ45CT4817,0.996195,1.147907,0,1.0,0.15
551.png,RAW,RJ45CE8988,RJ45CE8988,0.985798,1.142189,0,1.0,0.15
554.png,RAW,RJ45CF9239,RJ45CF9239,0.996535,1.148094,0,1.0,0.15
555.png,RAW,RJ14XC1470,RJ14XC1470,0.990052,1.144529,0,1.0,0.15
556.png,RAW,RJ19CE1032,RJ19CE1032,0.995378,1.147458,0,1.0,0.15
557.png,RAW,"""RJ14WC2203",RJ14WC2203,0.981207,1.139664,0,1.0,0.15
558.png,RAW,"""RJ45CS5230",RJ45CS5230,0.969005,1.132953,0,1.0,0.15
559.png,RAW,PRJ45CK0487,RJ45CK0487,0.925838,1.109211,0,1.0,0.15
560.png,RAW,RJ14 CL 7291,RJ14CL7291,0.886902,1.087796,0,1.0,0.15
561.png,RAW,RJ14CU8301,RJ14CU8301,0.985192,1.141856,0,1.0,0.15
563.png,RAW,RJ40UA1802,RJ40UA1802,0.986944,1.142819,0,1.0,0.15
564.png,RAW,RJ14HC9272,RJ14HC9272,0.961357,1.128746,0,1.0,0.15
566.png,RAW,RJ45CS0638,RJ45CS0638,0.979015,1.138458,0,1.0,0.15
568.png,RAW,RJ14CL8997,RJ14CL8997,0.996966,1.148331,0,1.0,0.15
569.png,RAW,RJ14UG9738,RJ14UG9738,0.982657,1.140461,0,1.0,0.15
570.png,RAW,RJ04CA7197,RJ04CA7197,0.984821,1.141652,0,1.0,0.15
571.png,RAW,cRJ14ZC8007,RJ14ZC8007,0.938485,1.116167,0,1.0,0.15
573.png,RAW,RJ14UH0436,RJ14UH0436,0.992067,1.145637,0,1.0,0.15
574.png,RAW,"""RJ14LC4620",RJ14LC4620,0.946,1.1203,0,1.0,0.15
576.png,RAW,RJ14CU5539,RJ14CU5539,0.995611,1.147586,0,1.0,0.15
577.png,RAW,RJ14CL4005,RJ14CL4005,0.997207,1.148464,0,1.0,0.15
578.png,RAW,RJ45CM4942,RJ45CM4942,0.988124,1.143468,0,1.0,0.15
579.png,RAW,RJ14CM6318,RJ14CM6318,0.998929,1.149411,0,1.0,0.15
580.png,RAW,RJ45 CA 2095,RJ45CA2095,0.989089,1.143999,0,1.0,0.15
581.png,RAW,RJ14XC6684,RJ14XC6684,0.967873,1.13233,0,1.0,0.15
582.png,RAW,"""RJ14AC7435",RJ14AC7435,0.958579,1.127218,0,1.0,0.15
583.png,RAW,RJ14C04852,RJ14CQ4852,0.952654,1.083959,2,1.0,0.15
584.png,RAW,5905,RJ59OS0000,0.998952,0.959424,2,1.0,0.0
585.png,RAW,RJ14 CM 1812,RJ14CM1812,0.995828,1.147706,0,1.0,0.15
586.png,RAW,"""RJ14UG4439",RJ14UG4439,0.982451,1.140348,0,1.0,0.15
587.png,RAW,"""RJ21CA5505",RJ21CA5505,0.941134,1.117624,0,1.0,0.15
588.png,RAW,"""RJ14YC4911",RJ14YC4911,0.951748,1.123462,0,1.0,0.15
591.png,RAW,RJ18UC0731,RJ18UC0731,0.991635,1.145399,0,1.0,0.15
593.png,RAW,RJ14XC5483,RJ14XC5483,0.980319,1.139176,0,1.0,0.15
594.png,RAW,RJ19-CC-8131,RJ19CC8131,0.938773,1.116325,0,1.0,0.15
595.png,RAW,RJ45CL7121,RJ45CL7121,0.995678,1.147623,0,1.0,0.15
597.png,RAW,"""RJ14CT6932",RJ14CT6932,0.957335,1.126534,0,1.0,0.15
598.png,RAW,RJ14CJ2806,RJ14CJ2806,0.995923,1.147758,0,1.0,0.15
60.png,RAW,RJ45CG8893,RJ45CG8893,0.973427,1.135385,0,1.0,0.15
600.png,RAW,RJ45 CF 8413,RJ45CF8413,0.998825,1.149354,0,1.0,0.15
601.png,RAW,"""RJ45CE6832",RJ45CE6832,0.978779,1.138328,0,1.0,0.15
602.png,RAW,RJ45CP5873,RJ45CP5873,0.963941,1.130168,0,1.0,0.15
604.png,RAW,RJ14CV6896,RJ14CV6896,0.955316,1.125424,0,1.0,0.15
605.png,RAW,"""RJ14XC9225",RJ14XC9225,0.937078,1.115393,0,1.0,0.15
607.png,RAW,"""RJ45CH3180",RJ45CH3180,0.952707,1.123989,0,1.0,0.15
609.png,RAW,RJ20CH0018,RJ20CH0018,0.991458,1.145302,0,1.0,0.15
61.png,RAW,"""RJ44CA5682",RJ44CA5682,0.982553,1.140404,0,1.0,0.15
610.png,RAW,"""RJ45CJ0248",RJ45CJ0248,0.952606,1.123933,0,1.0,0.15
613.png,RAW,RJ45CH4066,RJ45CH4066,0.99422,1.146821,0,1.0,0.15
614.png,RAW,RJ19CJ4588,RJ19CJ4588,0.991049,1.145077,0,1.0,0.15
615.png,RAW,RJ45CN2244,RJ45CN2244,0.989111,1.144011,0,1.0,0.15
616.png,RAW,RJ14HC7432,RJ14HC7432,0.94174,1.117957,0,1.0,0.15
617.png,RAW,RJ14UH6989,RJ14UH6989,0.962198,1.129209,0,1.0,0.15
62.png,RAW,RJ14LC6256,RJ14LC6256,0.973356,1.135346,0,1.0,0.15
620.png,RAW,"""RJ14YC3368",RJ14YC3368,0.952785,1.124032,0,1.0,0.15
622.png,RAW,"""RJ14VC5005",RJ14VC5005,0.946105,1.120358,0,1.0,0.15
624.png,RAW,RJ14XC5212,RJ14XC5212,0.97765,1.137707,0,1.0,0.15
625.png,RAW,RJ14CX9884,RJ14CX9884,0.972583,1.134921,0,1.0,0.15
626.png,RAW,RJ45CH4066,RJ45CH4066,0.99422,1.146821,0,1.0,0.15
627.png,RAW,RJ14NC9499,RJ14NC9499,0.98471,1.14159,0,1.0,0.15
628.png,RAW,RJ14NC9499,RJ14NC9499,0.987522,1.143137,0,1.0,0.15
629.png,RAW,RJ45CA3146,RJ45CA3146,0.982484,1.140366,0,1.0,0.15
63.png,RAW,-RJ45CL4097,RJ45CL4097,0.94327,1.118798,0,1.0,0.15
630.png,RAW,RJ02C85825,RJ02CB5825,0.914882,1.083185,1,1.0,0.15
631.png,RAW,"""RJ45CM2886",RJ45CM2886,0.976499,1.137074,0,1.0,0.15
632.png,RAW,RJ14CP1025,RJ14CP1025,0.952147,1.123681,0,1.0,0.15
633.png,RAW,9RJ14YC9793,RJ14YC9793,0.935871,1.114729,0,1.0,0.15
634.png,RAW,RJ32CA6709,RJ32CA6709,0.99253,1.145892,0,1.0,0.15
635.png,RAW,RJ03CB0994,RJ03CB0994,0.976982,1.13734,0,1.0,0.15
636.png,RAW,"""RJ45CT6204",RJ45CT6204,0.946513,1.120582,0,1.0,0.15
637.png,RAW,RJ14CY6203,RJ14CY6203,0.930263,1.111645,0,1.0,0.15
638.png,RAW,SRJ14CP2973,RJ14CP2973,0.970903,1.133997,0,1.0,0.15
639.png,RAW,RJ45CN4771,RJ45CN4771,0.957226,1.126474,0,1.0,0.15
64.png,RAW,RJ14CY5251,RJ14CY5251,0.951417,1.123279,0,1.0,0.15
640.png,RAW,RJ14XC2773,RJ14XC2773,0.975492,1.136521,0,1.0,0.15
641.png,RAW,RJ14UE7301,RJ14UE7301,0.983931,1.141162,0,1.0,0.15
642.png,RAW,RJ45CR5880,RJ45CR5880,0.983122,1.140717,0,1.0,0.15
643.png,RAW,RJ14CT3041,RJ14CT3041,0.991144,1.145129,0,1.0,0.15
644.png,RAW,RJ45CU0891,RJ45CU0891,0.994116,1.146764,0,1.0,0.15
645.png,RAW,RJ45CJ8382,RJ45CJ8382,0.987216,1.142969,0,1.0,0.15
646.png,RAW,RJ45CH2647,RJ45CH2647,0.949688,1.122328,0,1.0,0.15
647.png,RAW,RJ45CK8330,RJ45CK8330,0.980853,1.139469,0,1.0,0.15
648.png,RAW, RJ14 WC 0885,RJ14WC0885,0.890956,1.090026,0,1.0,0.15
649.png,RAW,RJ14AC3937,RJ14AC3937,0.993148,1.146231,0,1.0,0.15
65.png,RAW,RJ45C03506,RJ45CQ3506,0.92303,1.067666,2,1.0,0.15
650.png,RAW,RJ01CC7603,RJ01CC7603,0.973446,1.135395,0,1.0,0.15
651.png,RAW,RJ20CF9232,RJ20CF9232,0.997118,1.148415,0,1.0,0.15
652.png,RAW,RJ14XC1164,RJ14XC1164,0.989893,1.144441,0,1.0,0.15
653.png,RAW,"""RJ45CT4169",RJ45CT4169,0.96373,1.130052,0,1.0,0.15
654.png,RAW,RJ19CH8577,RJ19CH8577,0.982186,1.140202,0,1.0,0.15
655.png,RAW,RJ14 CG 4303,RJ14CG4303,0.923256,1.107791,0,1.0,0.15
656.png,RAW,RJ45CM0383,RJ45CM0383,0.981765,1.139971,0,1.0,0.15
657.png,RAW,FRJ45CP7980,RJ45CP7980,0.934105,1.113758,0,1.0,0.15
658.png,RAW,RJ45CL6649,RJ45CL6649,0.989019,1.143961,0,1.0,0.15
659.png,RAW,"""RJ18C84911",RJ18CB4911,0.877848,1.062816,1,1.0,0.15
66.png,RAW,RJ45CN1428,RJ45CN1428,0.992998,1.146149,0,1.0,0.15
660.png,RAW,RJ140C2077,RJ14QC2077,0.927395,1.070067,2,1.0,0.15
661.png,RAW,PRJ45CH6201,RJ45CH6201,0.939251,1.116588,0,1.0,0.15
662.png,RAW,RJ45CJ6185,RJ45CJ6185,0.99453,1.146992,0,1.0,0.15
663.png,RAW,RJ45CT9942,RJ45CT9942,0.993008,1.146154,0,1.0,0.15
664.png,RAW,RJ45CT7135,RJ45CT7135,0.988506,1.143678,0,1.0,0.15
665.png,RAW,RJ14AC5894,RJ14AC5894,0.976219,1.136921,0,1.0,0.15
666.png,RAW,RJ45CF7325,RJ45CF7325,0.998213,1.149017,0,1.0,0.15
668.png,RAW,RJ14CM2185,RJ14CM2185,0.997629,1.148696,0,1.0,0.15
669.png,RAW,-RJ14UH4783,RJ14UH4783,0.954935,1.125214,0,1.0,0.15
67.png,RAW,"""RJ27CF1140",RJ27CF1140,0.963484,1.129916,0,1.0,0.15
670.png,,,,0,0,0,0,0
671.png,RAW,RJ14C02563,RJ14CQ2563,0.954011,1.084706,2,1.0,0.15
672.png,RAW,RJ14AC3436,RJ14AC3436,0.984661,1.141563,0,1.0,0.15
673.png,RAW,RJ14CX6736,RJ14CX6736,0.946443,1.120544,0,1.0,0.15
674.png,RAW,RJ45CR1777,RJ45CR1777,0.996804,1.148242,0,1.0,0.15
675.png,RAW,"""RJ45CE7429",RJ45CE7429,0.953607,1.124484,0,1.0,0.15
676.png,RAW,RJ14CA4739,RJ14CA4739,0.998084,1.148946,0,1.0,0.15
677.png,RAW,RJ45CR1451,RJ45CR1451,0.998679,1.149274,0,1.0,0.15
678.png,RAW,RJ42CA1091,RJ42CA1091,0.991876,1.145532,0,1.0,0.15
68.png,RAW,RJ14CB5169,RJ14CB5169,0.984825,1.141654,0,1.0,0.15
680.png,RAW,RJ450G8948,RJ45OG8948,0.953718,1.104545,1,1.0,0.15
681.png,RAW,RJ45CD5488,RJ45CD5488,0.95255,1.123902,0,1.0,0.15
682.png,RAW,7459,RJ74S90000,0.999451,0.934698,1,0.9,0.0
683.png,RAW,RJ14YC1606,RJ14YC1606,0.992963,1.146129,0,1.0,0.15
684.png,RAW,7879,RJ78790000,0.999739,0.909856,0,0.8,0.0
685.png,RAW,RJ45CD9304,RJ45CD9304,0.991753,1.145464,0,1.0,0.15
687.png,RAW,RJ14UE5517,RJ14UE5517,0.970565,1.133811,0,1.0,0.15
688.png,RAW,RJ14YC7682,RJ14YC7682,0.98767,1.143218,0,1.0,0.15
689.png,RAW,RJ14CY0301,RJ14CY0301,0.98289,1.140589,0,1.0,0.15
69.png,RAW,RJ14CE8303,RJ14CE8303,0.99065,1.144857,0,1.0,0.15
690.png,RAW,RJ14CX6821,RJ14CX6821,0.954895,1.125192,0,1.0,0.15
691.png,RAW,RJ45CH8269,RJ45CH8269,0.997659,1.148712,0,1.0,0.15
692.png,RAW,RJ45CU3368,RJ45CU3368,0.962108,1.12916,0,1.0,0.15
693.png,RAW,RJ 14 7C 9725,RJ147C9725,0.976152,1.091884,0,0.9,0.15
694.png,RAW,RJ14CV6797,RJ14CV6797,0.956023,1.125813,0,1.0,0.15
695.png,RAW,RJ14CJ8101,RJ14CJ8101,0.979897,1.138943,0,1.0,0.15
696.png,RAW,RJ14TE3395,RJ14TE3395,0.994518,1.146985,0,1.0,0.15
697.png,RAW,RJ14 7C 4090,RJ147C4090,0.95404,1.079722,0,0.9,0.15
698.png,RAW,RJ45CH2533,RJ45CH2533,0.995643,1.147604,0,1.0,0.15
699.png,RAW,RJ14CE_8805,RJ14CE8805,0.930228,1.111625,0,1.0,0.15
70.png,RAW,~RJ14CL5486,RJ14CL5486,0.967856,1.132321,0,1.0,0.15
701.png,RAW,PRJ14CX7671,RJ14CX7671,0.939422,1.116682,0,1.0,0.15
702.png,RAW,RJ140J0773,RJ14OJ0773,0.980509,1.11928,1,1.0,0.15
703.png,RAW,RJ14CH6264,RJ14CH6264,0.993484,1.146416,0,1.0,0.15
704.png,RAW,RJ14UC8718,RJ14UC8718,0.952999,1.124149,0,1.0,0.15
705.png,RAW,RJ45CL1273,RJ45CL1273,0.911791,1.101485,0,1.0,0.15
706.png,RAW,PRJ45CL2546,RJ45CL2546,0.915115,1.103313,0,1.0,0.15
707.png,RAW,-RJ14LC4382,RJ14LC4382,0.925476,1.109012,0,1.0,0.15
709.png,RAW,RJ14YC8239,RJ14YC8239,0.989502,1.144226,0,1.0,0.15
71.png,RAW,RJ01CB7236,RJ01CB7236,0.936333,1.114983,0,1.0,0.15
710.png,RAW,PRJ45CP6844,RJ45CP6844,0.90669,1.09868,0,1.0,0.15
711.png,RAW,RJ45CD5708,RJ45CD5708,0.986284,1.142456,0,1.0,0.15
712.png,RAW,RJ45CH2533,RJ45CH2533,0.99522,1.147371,0,1.0,0.15
714.png,RAW,"""oRJ14YC7682",RJ14YC7682,0.901545,1.09585,0,1.0,0.15
72.png,RAW,RJ45CN2934,RJ45CN2934,0.988429,1.143636,0,1.0,0.15
74.png,RAW,RJ45C00611,RJ45CQ0611,0.850588,1.027823,2,1.0,0.15
75.png,RAW,FRJ14C79166,RJ14C79166,0.873605,1.035482,0,0.9,0.15
76.png,RAW,RJ45CJ5099,RJ45CJ5099,0.767209,1.021965,0,1.0,0.15
77.png,RAW,-RJ45CU5747,RJ45CU5747,0.965717,1.131145,0,1.0,0.15
78.png,RAW,BJ144L4748,RJ8JI44147,0.852663,0.768965,3,0.8,0.0
80.png,RAW,FRJ18CE4818,RJ18CE4818,0.911375,1.101256,0,1.0,0.15
803.png,RAW,RJ14CK1537,RJ14CK1537,0.969684,1.133326,0,1.0,0.15
804.png,RAW,~RJ45CP1891,RJ45CP1891,0.983874,1.14113,0,1.0,0.15
805.png,RAW,-RJ45CS9822,RJ45CS9822,0.932254,1.112739,0,1.0,0.15
807.png,RAW,FRJ47CA3067,RJ47CA3067,0.920161,1.106089,0,1.0,0.15
808.png,RAW,RJ14CY0301,RJ14CY0301,0.987184,1.142951,0,1.0,0.15
809.png,RAW,RJ14 CK 5851,RJ14CK5851,0.97875,1.138313,0,1.0,0.15
81.png,RAW,*RJ27CD0805,RJ27CD0805,0.982088,1.140148,0,1.0,0.15
810.png,RAW,RJ-Q1-VA1712,RJ01VA1712,0.894451,1.071948,1,1.0,0.15
811.png,RAW,RJ14UD9814,RJ14UD9814,0.977166,1.137441,0,1.0,0.15
812.png,RAW,RJ45CN3445,RJ45CN3445,0.994281,1.146854,0,1.0,0.15
813.png,RAW,RJ14CT2837,RJ14CT2837,0.986631,1.142647,0,1.0,0.15
814.png,RAW,*RJ45CH0091,RJ45CH0091,0.913756,1.102566,0,1.0,0.15
815.png,RAW,RJ O2 CF l365,RJ02CF1365,0.928264,1.070545,2,1.0,0.15
816.png,RAW,RJ14CE1733,RJ14CE1733,0.99215,1.145683,0,1.0,0.15
817.png,RAW,RJ45C09259,RJ45CQ9259,0.972575,1.094916,2,1.0,0.15
818.png,RAW,RJ45CK8330,RJ45CK8330,0.975104,1.136307,0,1.0,0.15
82.png,RAW,RJ29CA5938,RJ29CA5938,0.995519,1.147535,0,1.0,0.15
820.png,RAW,FRJ45CJ6486,RJ45CJ6486,0.973453,1.135399,0,1.0,0.15
821.png,RAW,PRJ14CZ3108,RJ14CZ3108,0.8854,1.08697,0,1.0,0.15
822.png,RAW,PRJ14HC9541,RJ14HC9541,0.870185,1.078602,0,1.0,0.15
823.png,RAW,RJ14CV4657,RJ14CV4657,0.941857,1.118021,0,1.0,0.15
824.png,RAW,RJ14 UF8669,RJ14UF8669,0.974235,1.135829,0,1.0,0.15
825.png,RAW,PRJ15UA1109,RJ15UA1109,0.91443,1.102936,0,1.0,0.15
826.png,RAW,RJ140H1563,RJ14OH1563,0.976894,1.117291,1,1.0,0.15
827.png,RAW,-RJ14CV1914,RJ14CV1914,0.975974,1.136786,0,1.0,0.15
828.png,RAW,RJ07CA5369,RJ07CA5369,0.974021,1.135712,0,1.0,0.15
829.png,RAW,RJ14 ZC9897,RJ14ZC9897,0.942021,1.118112,0,1.0,0.15
83.png,RAW,RJ10CA5546,RJ10CA5546,0.985882,1.142235,0,1.0,0.15
830.png,RAW,-RJ45CU7408,RJ45CU7408,0.903407,1.096874,0,1.0,0.15
831.png,RAW,RJ14UG8787,RJ14UG8787,0.981549,1.139852,0,1.0,0.15
832.png,RAW,PRJ40CA7299,RJ40CA7299,0.872606,1.079933,0,1.0,0.15
833.png,RAW,RJ14CZ8986,RJ14CZ8986,0.951513,1.123332,0,1.0,0.15
834.png,RAW,RJ14CZ5755,RJ14CZ5755,0.890977,1.090037,0,1.0,0.15
835.png,RAW,~RJ14CA9687,RJ14CA9687,0.943428,1.118885,0,1.0,0.15
836.png,RAW,RJ45CF1633,RJ45CF1633,0.989377,1.144158,0,1.0,0.15
837.png,RAW,RJ45CV6466,RJ45CV6466,0.985343,1.141939,0,1.0,0.15
838.png,RAW,"""RJ45CV6605",RJ45CV6605,0.953267,1.124297,0,1.0,0.15
839.png,RAW,RJ45CN0022,RJ45CN0022,0.969171,1.133044,0,1.0,0.15
84.png,RAW,RJ44CA2231,RJ44CA2231,0.991731,1.145452,0,1.0,0.15
840.png,RAW,RJ05CC0003,RJ05CC0003,0.970961,1.134029,0,1.0,0.15
841.png,RAW,PRJ14CW9269,RJ14CW9269,0.919449,1.105697,0,1.0,0.15
842.png,RAW,RJ14C05690,RJ14CQ5690,0.935941,1.074768,2,1.0,0.15
843.png,RAW,RJ45CG7702,RJ45CG7702,0.990891,1.14499,0,1.0,0.15
844.png,RAW,RJ14ZC7793,RJ14ZC7793,0.995958,1.147777,0,1.0,0.15
845.png,RAW,'RJ14UE5553,RJ14UE5553,0.954398,1.124919,0,1.0,0.15
846.png,RAW,-RJ45CL2546,RJ45CL2546,0.945688,1.120129,0,1.0,0.15
847.png,RAW,RJ14 CL 0535,RJ14CL0535,0.977077,1.137393,0,1.0,0.15
